Time,Type,Status
32081.20590835257,1,1
5239.904104770066,3,0
30359.531051042188,2,0
99917.41206621389,3,0
3809.080111527252,3,0
847.7618358935013,4,0
55962.68746982957,1,0
33596.523509227016,4,1
16241.622255913813,1,0
42296.07900041714,1,1
95.67254895848087,1,0
33862.19781114992,1,1
34390.060078760755,2,1
42853.632497827566,4,1
1158.5115413615954,3,1
202665.81980052876,2,0
35843.67592106934,1,1
889.3524382039164,2,1
21798.001524209165,4,1
134789.57408863667,4,1
1521.5192597203275,4,1
5575.116664224189,3,0
221417.79778610417,2,1
19526.058852336937,2,0
198979.2816305096,3,1
6893.3043494619815,4,0
18624.633332965423,1,1
35863.814076771436,4,0
1541.1920367996102,4,1
77333.26100767244,3,0
28973.02985863286,4,1
154636.60079378486,1,0
17202.410051744853,4,1
11271.971161270965,2,0
9822.21806383703,4,1
23265.274573066887,2,1
32874.77886492385,2,1
242675.35278581787,3,1
29884.13446861553,4,1
36537.67125811624,1,1
174687.08257210968,2,0
640.9456547114223,2,0
10350.092995942228,4,1
15719.538969361956,2,0
50829.702681996205,4,1
78978.61950312299,4,1
17267.93384268315,3,1
144482.55827173893,1,0
69083.65402294192,3,1
85928.83549063925,3,0
11393.655196120411,2,1
2493.7370426255657,1,0
7899.270043412465,2,0
3066.0439981056606,4,0
88385.10774337417,4,1
27942.09534680212,4,0
15005.047144271577,4,1
3056.223209352704,3,0
18450.597984767293,4,1
34395.72810111964,2,0
16307.084560495854,3,0
26696.7246703675,4,1
40576.36923604946,4,1
270163.57753044594,2,0
595200.5439883979,1,1
123935.69985794683,2,0
12114.912246065134,1,0
32913.8396143243,1,0
26340.9984547631,3,0
51132.53360588308,2,1
72114.12203556074,2,0
2043.755693328797,1,1
25401.812759113574,3,0
24108.08099096331,2,0
36534.05715097353,4,0
37057.06761614891,4,1
41647.55700440053,3,1
23018.92435392423,1,0
206900.267135239,2,1
17114.91220013348,4,1
2611.1261495801896,3,0
40233.392076556476,4,1
31096.28739315731,3,0
4381.609315128032,2,1
54140.25691313549,1,1
50273.67848720223,3,1
1514.0428988408948,3,1
32386.3203300117,2,1
31690.84606604471,2,1
2942.637800152581,2,1
8829.333342524425,4,1
377911.14902249107,4,1
4722.42771634106,3,1
1323.1764099560285,3,0
9917.215056943363,1,0
38248.573113107544,3,0
4302.078354212502,4,0
86564.06640473708,2,0
25963.58959751306,3,0
2530.4968478822907,1,0
302020.73485136527,1,1
26080.682417108615,3,1
33247.8737761964,4,1
64549.39787355727,2,1
25794.919331455414,4,1
6261.608815343678,4,0
28860.066912192673,4,1
228188.08543662715,3,0
40963.203334027006,2,0
5247.22214591129,3,1
4192.980365338972,1,1
4004.1078302956334,2,1
36237.92346018724,1,0
368880.6380544793,3,1
107591.50442136888,2,1
41385.01915490147,2,0
32882.97808059879,2,1
135954.38147248293,3,0
143761.73016241746,1,1
15590.175562293052,3,1
904.6988187197735,2,0
41609.842278565724,3,0
1780.1138514926818,4,1
13193.125942642126,4,0
200686.17992168583,2,0
48254.82433284234,4,0
51168.79812027861,2,0
3292.9825732308295,1,0
40778.58656038007,1,0
248316.33985536246,3,0
15824.669209567444,1,0
10137.531155504486,3,0
34131.89584547796,3,0
3989.459417851138,4,1
44565.54359595812,3,0
15009.472783728772,1,1
30710.715389434197,1,0
82501.81760018431,2,0
12371.124060215589,3,0
10024.277861551622,3,0
193406.5760644785,2,1
12618.15278532521,1,0
24137.52148816002,3,1
94992.50582006769,2,0
1144.2741921659615,4,1
33398.2109711626,3,1
17671.782961925262,3,0
28780.979844151465,3,1
7693.752098583717,1,1
9196.04193238286,4,1
35420.99309418092,2,0
11869.161905425108,4,0
47321.189696026944,2,0
100789.18367985668,1,0
15481.560192621235,2,1
70130.48048610795,1,1
12848.069149394314,4,1
201738.772651781,2,0
5382.547666580972,4,0
4515.654302630034,2,0
236.69674782815787,1,0
7713.323013307272,2,1
88329.20088435552,3,0
46427.67802926289,4,1
