Time,Type,Status
311114.48321230285,2,0
152705.2967866681,4,1
25899.166109904014,3,1
32937.73910301825,4,1
5451.820185978584,3,0
14367.628237829022,4,1
83106.35768103742,1,0
12618.650574624502,2,1
34802.479614081225,1,1
11798.971592050966,2,1
19458.37188207602,3,0
27596.912885421432,2,0
500174.14472557517,4,1
2104.9685182579437,3,0
93728.38972724677,4,1
198565.6229075943,3,0
41218.078308219556,3,0
29030.30392048116,4,1
52896.899531226845,3,1
11982.32004316453,2,0
15095.847093953797,2,1
6929.553509012098,2,0
7905.1164093265625,2,1
83558.56093287682,1,0
31908.07029663385,3,1
63796.87171683433,4,0
23649.735220396862,4,1
514895.8032033916,4,1
51873.974720274105,2,0
9506.287163540117,2,1
63672.64185265204,2,0
407673.2182625884,4,0
25462.317737386187,4,1
35340.95822317842,1,1
29829.352728457237,1,0
236962.66121759563,4,0
3392.207694152982,1,0
4252.266896609313,1,1
4786.265993621552,3,0
28612.830974951576,3,0
62520.46656112924,1,1
759936.212848896,3,0
24561.625838671986,4,1
30457.82407137383,1,1
110221.22103504141,1,0
36051.831910403555,2,1
299621.54611743765,4,1
80901.34355548979,1,1
13737.80146273944,3,0
82002.51300278633,3,0
71235.88314242254,4,1
63113.03513068582,1,0
7964.788384380483,3,0
3263.0671199499693,4,1
12908.557413155197,4,0
22186.9365069574,2,0
110048.45881043974,2,1
28431.14628355148,3,1
55998.77249680745,2,1
45038.38296268718,1,0
10017.33937888114,1,1
68170.97737116143,2,0
28457.709884990658,1,0
47827.0168235801,4,1
133336.35038373474,1,0
43231.55070013491,4,1
25263.59967432541,1,0
61201.28065683534,2,1
19791.996626748933,3,1
95812.56346370628,2,1
17568.532228864344,1,1
57287.04247735692,4,1
23261.97114051729,1,1
74879.54627808109,2,1
146268.8271891061,4,1
38684.91570639969,1,0
19749.132365530753,2,0
2358.925189689809,4,1
92225.1273627203,1,0
7976.381177305547,3,1
446521.1707886854,2,1
7384.581251464795,2,1
133208.2830360245,2,0
43783.35545755485,3,0
32331.73910346685,2,1
69102.01319267199,4,1
62792.306492107986,3,0
19685.66074349334,2,0
11363.324222605419,3,0
535.0772903993661,1,0
21894.29464225452,1,0
16690.009132911364,3,0
25340.002051449017,4,1
87661.3274820639,1,1
39322.2170316079,1,0
102258.06901715764,3,0
74774.69481095318,4,1
2046.6837604504074,1,0
95325.26151592174,1,0
19888.7960857993,2,0
39384.99343105175,4,1
83777.16822161066,3,0
48375.89562095344,2,1
63339.55929100659,1,0
99811.67676491963,3,0
161.98216263823008,2,0
22758.853432976633,1,0
6574.438759383794,3,0
40047.668776263425,2,0
67352.95340556568,4,1
88626.34437475503,3,0
58990.27643753567,4,1
103730.11271140151,3,0
356035.3432975743,1,1
200302.1917535015,2,0
225575.60677861684,1,0
44412.307795521054,3,1
21647.24718415767,3,1
41734.29914570681,3,1
11925.64093476427,3,0
68280.34403315444,1,0
88958.86082113862,2,1
19855.356407917156,2,0
29921.509887186847,2,1
22917.843771936907,4,1
77155.85563178183,4,1
18644.7319527526,4,1
146.01003907621646,3,0
1288.0470092315743,2,0
67087.2816667797,3,0
280742.1876811837,2,1
8318.252082542931,1,0
4117.203237044964,1,0
68363.58691004798,2,1
96268.25040687193,2,0
126757.75465630936,2,0
89122.57538401551,2,0
55078.1764673423,3,0
31755.802423073255,2,1
168941.11134885091,1,1
25755.603278327733,4,1
20665.317963701636,3,1
122988.31758927231,3,0
15711.2739067784,2,1
358235.2457577741,1,1
235339.47281747477,1,0
41327.07215839322,4,1
7496.576107863384,2,0
47967.370444110835,4,0
220816.94533552846,1,0
76854.93133861976,4,0
17733.78864547084,4,1
86931.22700313802,3,0
40729.591178643896,2,0
351023.49753571086,2,1
163248.0403974471,2,1
2480.253220935813,2,0
65243.31095928491,1,0
134425.59781532103,4,0
42000.41748052357,2,1
23522.75259576899,4,1
20291.031745202014,4,1
158126.76289125448,3,0
75895.46792731113,4,0
64489.66098236042,4,1
8380.173346048436,2,0
39346.87307296714,2,1
79877.23076703957,1,0
304108.4981316117,4,1
44907.740644523095,1,1
12961.521232896244,4,0
14701.847360778664,3,0
38728.706150141545,2,0
15675.412364102325,4,0
84859.23522402228,3,0
143336.40008498268,3,0
87700.16025950959,4,1
22366.113511598473,3,1
230613.71733302766,3,0
3154.576063678505,2,0
112592.54785592771,4,1
41376.917173306116,1,1
56364.1133709742,4,0
208831.0140582901,1,1
10558.237438838014,3,0
26689.46196078896,4,1
75056.362709722,2,1
30281.84036784518,2,1
89891.66040076489,3,0
58635.169981664716,4,0
75978.99667360568,4,0
62217.65908356121,2,1
113981.36375534981,1,1
69646.93064861154,3,0
49258.90902273246,4,1
31066.649522949974,3,0
46552.79466902489,4,1
329900.0869742562,3,0
1922.3724492532624,3,0
36679.65336560361,3,0
4886.475861928252,1,0
68633.69878621823,2,1
296165.8306014356,1,1
45984.02400894665,2,0
58151.418212268145,4,1
1638.437645737767,3,0
148420.75213009704,1,0
32216.39606062279,4,1
94070.03689993754,4,1
9406.515222319522,1,0
43652.15008593133,2,1
146177.94288211118,4,1
242785.4925281797,4,1
89865.30838654326,4,1
10783.783445107287,3,0
41428.06517587485,3,0
102316.73711207585,1,0
16956.200653865115,1,0
116630.73147422707,1,1
7398.807680706354,1,0
31478.189509480602,4,1
23790.988177663363,2,0
59209.870035215936,3,0
121762.8076881657,3,0
11506.120881232173,2,0
80227.7297157247,2,0
178160.51209727535,3,0
1357048.9160478797,4,1
113183.25065769663,1,1
406790.6327999591,4,0
96626.28129353501,1,0
1841.6611021278006,3,1
19828.7204965798,2,1
182036.39770381135,3,1
7772.15252125496,4,1
8317.630786510643,1,0
110102.18885374727,2,1
28774.433640034382,1,1
26703.446603587345,2,1
21575.088151104115,3,1
218439.929720201,2,0
15968.518110066854,2,1
4613.595607179044,3,0
361434.3047731944,1,1
151584.07946750027,1,1
3307.1510989281405,4,0
204056.09121692777,3,0
15492.23684929053,4,1
98801.81514090132,4,1
6086.033377026845,4,0
146489.69516070277,4,1
26533.590213252188,1,1
69741.27140187887,4,0
118817.62437298447,4,1
136504.27535815042,2,1
6373.452554819692,3,0
4095.231380320885,1,0
16417.37147614686,1,1
21890.25010562011,2,0
132235.2614218371,1,1
105066.203828877,1,1
41166.3756500287,3,0
668513.9678269731,4,1
126350.66920908136,4,1
5738.420304086733,2,1
46764.66973538625,4,0
190181.42379804634,1,0
17608.674396334667,1,1
9530.318856075359,3,0
129061.33068426837,2,0
86814.20441491732,2,1
3242.5694641802893,3,0
53488.67461453919,1,0
35631.16981828261,1,0
15096.990523880138,1,0
100397.63443939344,2,0
381820.3345474979,2,1
39098.52436372847,4,0
16810.54540564122,4,1
19425.293675152134,1,1
40395.05421265461,1,1
36307.67717062013,3,1
161447.01443057184,2,0
769279.5889644439,2,0
104195.45380154473,2,0
31312.54670902297,4,1
22865.815521225908,1,0
89418.64721089556,1,1
208498.88479221877,2,0
26148.788577140956,4,1
2854.183750400563,4,1
12371.647627335136,4,1
101170.0020312805,2,1
112361.29087059302,3,1
37822.42563037741,4,1
29986.62944023238,2,1
238437.2180130176,4,1
2821.3688204880905,4,1
31492.950858424672,3,1
108471.74117694735,4,1
144848.21175597812,4,1
