Time,Type,Status
4.616679091187027,3,1
1.536690416192237,2,0
1.8064948168274753,2,0
5.776244874666543,2,1
1.919797230117596,1,1
1.420040553710239,3,0
0.9081299973172388,4,0
2.9531535441576438,4,0
0.813555912224995,4,0
2.776834071080769,2,1
0.9109209559477786,2,0
0.39873718657773805,3,0
0.09160698530827689,3,0
6.326622363558836,4,1
2.1510403862602745,3,1
2.1108578268493083,4,0
0.03094789602066015,1,1
1.9888122236335029,3,1
0.7848853528024998,3,1
7.671916637282225,3,1
3.6827082820161463,3,1
3.3750373575630994,2,0
1.615891769474295,1,1
1.5731235271886597,2,1
1.2153743328137856,3,0
0.319372427702053,3,1
1.370901054818752,3,0
0.30198904822137285,3,1
2.5834401241950324,4,0
1.8481844384181707,1,0
1.0188185869598942,1,0
1.7860856112290528,2,1
1.15677392172704,3,0
2.0840821133650005,2,0
0.25628901191504655,2,0
0.581330909728835,4,0
0.6297935102515296,3,1
1.8793541458186687,2,1
0.9004007379967611,2,1
1.4252467208964206,4,1
0.33055363931426934,1,0
0.8091876191909797,4,0
0.17738518408329362,3,0
0.5466835798410749,2,1
0.16426216059882684,2,1
0.03253805142660069,1,1
2.317624600740019,1,1
0.9416631291452562,4,0
0.30832647045582917,1,1
0.4653434416516434,3,0
0.079449467038342,4,0
0.18833176741411684,3,1
1.8109751810377044,4,0
0.488557995323438,1,0
0.4734635250733418,1,0
0.9552584406400775,4,0
2.04426799300913,3,0
0.33965637303345775,3,1
0.6796876098060585,1,0
0.4009060097875747,3,1
0.3464790139266745,3,0
0.5697663018388566,1,1
1.4852577481171483,1,1
1.7303830448548985,4,0
1.853772205558072,4,0
1.8457875784924824,3,0
0.034504477401640636,4,0
0.3506641340357442,4,0
0.055407056835419057,4,0
3.3861742420385967,4,1
0.6655061671218879,4,1
2.5358846351999342,1,1
1.8309218600428434,4,0
3.0798479679771775,1,0
1.6146331251019803,2,0
0.3353321705764167,3,0
0.4039772640522498,2,0
