Time,Type,Status
43.39109045329723,4,1
16.768954124030973,3,0
31.381438678267052,4,1
25050.745345629577,3,1
735.3300585611017,2,0
152.92272501315577,3,0
882.2476011285835,1,1
2.6914222520376745,4,1
131.30018797890864,2,0
101.37867500025797,1,0
3087.4016083401098,3,0
480.30243311597445,4,0
224.828774972163,1,0
194.0035333689743,3,0
326.8513625210367,1,0
10.787090944479587,1,0
12914.958913567903,2,0
1679.5285078114946,1,1
0.1649043883254207,2,1
168.03264554946082,3,0
133.47960781787523,1,0
9384.097201434077,4,0
32.463367190955935,2,0
9.897305821562218,3,0
12.447987919304273,4,1
161.46219571470937,1,1
381.15457844443773,2,1
99.01029587199291,4,1
22.44009320939583,4,1
223261.3653497318,3,0
574.8414396890753,1,0
0.1233467728238509,4,1
6050.030942165472,3,0
223.3080364585453,2,1
14816.177375072815,1,1
258.4828543341464,2,1
7228.435305419682,4,1
4.386314077840464,2,0
2.340227236480895,1,1
0.12356701513148641,2,0
4.277270033334487,4,1
4832.753224996525,3,0
86.47313238511217,3,1
72.89731956812962,1,0
573.1898772256355,4,1
1634.7760843353474,2,1
62.66035186986475,1,0
1128.8424389067766,1,0
0.12741162425737979,2,0
2.3591300633667287,3,0
7928.716971694095,4,1
539.0148214662497,3,1
88.29563589215199,4,0
16.6758144186397,2,0
58.41596182977764,4,1
115.8363403198271,1,1
13.484138789463854,2,0
37.28481266202146,3,0
14.237634363253566,4,0
1.701169166130936,4,1
0.8707067770183732,2,0
2.0950161800301155,4,0
13067.968343480126,1,0
0.26275175885042845,1,1
0.8140385725126137,2,1
136.04128455163968,1,0
112.09246810608636,3,0
154.81915277953863,4,1
11.939799758699277,3,0
65.08623225451734,1,0
475.0435837156989,3,0
2115.3184735172067,2,0
554.5437973552483,2,1
190.53918347296312,2,0
46.98071738916571,4,1
8.867860118311926,4,1
784.246214040647,4,0
85.67177761076111,2,0
159.36976610615486,3,0
754.6586012122401,3,0
17.72360325581879,3,1
3757.7253911494736,3,0
211.32522463287782,4,1
8.986838652554635,4,0
100.11611716523892,2,0
743.0679896399528,4,1
53.767248987675444,3,0
245.01660846054887,1,1
2.936088071523081,2,0
8.157510641376167,2,0
323527.68462208874,1,0
